file,status,changes,error
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\evaluation-child-find-desoto-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\grievance-dispute-resolution-desoto-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\desoto-isd\what-is-an-fie-desoto-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dickinson-isd\what-is-an-fie-dickinson-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\como-solicitar-una-evaluacion-fie-donna-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\donna-isd\what-is-an-fie-donna-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\ard-process-guide-dripping-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\es\como-solicitar-una-evaluacion-fie-dripping-springs.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\evaluation-child-find-dripping-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\grievance-dispute-resolution-dripping-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dripping-springs-isd\what-is-an-fie-dripping-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\ard-process-guide-dumas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\es\como-solicitar-una-evaluacion-fie-dumas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\evaluation-child-find-dumas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\grievance-dispute-resolution-dumas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\dumas-isd\what-is-an-fie-dumas-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\ard-process-guide-duncanville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\evaluation-child-find-duncanville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\grievance-dispute-resolution-duncanville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\duncanville-isd\what-is-an-fie-duncanville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-mountain-saginaw-isd\what-is-an-fie-eagle-mountain-saginaw-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\ard-process-guide-eagle-pass-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\como-solicitar-una-evaluacion-fie-eagle-pass.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\como-solicitar-una-evaluacion-fie-el-paso-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\evaluation-child-find-eagle-pass-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\grievance-dispute-resolution-eagle-pass-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eagle-pass-isd\what-is-an-fie-eagle-pass-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\eanes-isd\what-is-an-fie-eanes-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\east-central-isd\what-is-an-fie-east-central-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\ector-county-isd\what-is-an-fie-ector-county-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\ard-process-guide-edcouch-elsa-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\es\como-solicitar-una-evaluacion-fie-edcouch-elsa.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\evaluation-child-find-edcouch-elsa-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\grievance-dispute-resolution-edcouch-elsa-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edcouch-elsa-isd\what-is-an-fie-edcouch-elsa-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\ard-process-guide-edgewood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\es\como-solicitar-una-evaluacion-fie-edgewood.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\evaluation-child-find-edgewood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\grievance-dispute-resolution-edgewood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edgewood-isd\what-is-an-fie-edgewood-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\edinburg-cisd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
